Titular;Categoria;Fuente;;
El actor Zach Avery, detenido por estafa de 227 millones de d¢lares: fing°a distribuir pel°culas al mercado latinoamericano a travÇs de Netflix y HBO;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/375033/el-actor-zach-avery-detenido-por-estafa-de-227-millones-de-dolares-fingia-distribuir-peliculas-al-mercado-latinoamericano-a-traves-de-netflix-y-hbo.html;;
Netflix anuncia el primer proyecto del pr°ncipe Harry y Meghan;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374994/netflix-anuncia-el-primer-proyecto-del-principe-harry-y-meghan.html;;
Acusan al director Joss Whedon de abusar verbalmente de la 'Mujer Maravilla' Gal Gadot y amenazar con torpedear su carrera;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374984/acusan-al-director-joss-whedon-de-abusar-verbalmente-de-la-mujer-maravilla-gal-gadot-y-amenazar-con-torpedear-su-carrera.html;;
"La versi¢n soviÇtica de ""El se§or de los anillos"" reaparece en YouTube despuÇs de 30 a§os";ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374977/la-version-sovietica-de-el-senor-de-los-anillos-reaparece-en-youtube-despues-de-30-anos.html;;
Un pre†mbulo del ‡scar: anuncian los ganadores del premio Screen Actors Guild 2021;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374849/un-preambulo-del-oscar-anuncian-los-ganadores-del-premio-screen-actors-guild-2021.html;;
QuiÇn es Lali Esp¢sito: 7 momentos de la argentina que triunfa en Espa§a;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374787/quien-es-lali-esposito-7-momentos-de-la-argentina-que-triunfa-en-espana.html;;
'Viyi', una de las pel°culas m†s aterradoras del cine mundial;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374782/viyi-una-de-las-peliculas-mas-aterradoras-del-cine-mundial.html;;
Miembros de la Marina de EE.UU. cantan una canci¢n en hindi de una popular pel°cula de Bollywood;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374683/miembros-de-la-marina-de-ee-uu-cantan-una-cancion-en-hindi-de-una-popular-pelicula-de-bollywood.html;;
La adaptaci¢n de la pel°cula rusa 'Sputnik' se rodar† junto con estudios de Hollywood;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374621/la-adaptacion-de-la-pelicula-rusa-sputnik-se-rodara-junto-con-estudios-de-hollywood.html;;
Una 'tiktoker' acusa a Madonna de 'robarle su cuerpo' para una foto promocional publicada en Instagram;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374620/una-tiktoker-acusa-a-madonna-de-robarle-su-cuerpo-para-una-foto-promocional-publicada-en-instagram.html;;
Los ‡scar no se emitir†n en Hong Kong, por primera vez desde 1969;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374593/los-oscar-no-se-emitiran-en-hong-kong-por-primera-vez-desde-1969.html;;
El director de 'Nadie' queda asombrado por el taquillazo de su pel°cula en EEUU;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374565/el-director-de-nadie-queda-asombrado-por-el-taquillazo-de-su-pelicula-en-eeuu.html;;
Este es el mejor cap°tulo de 'Los Simpson', seg£n expertos;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374229/este-es-el-mejor-capitulo-de-los-simpson-segun-expertos.html;;
Priyanka Chopra le contesta a un periodista que cuestion¢ su trayectoria como actriz;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/374089/priyanka-chopra-le-contesta-a-un-periodista-que-cuestiono-su-trayectoria-como-actriz.html;;
El caso de un oso que encontr¢ coca°na valorada en 15 millones y muri¢ de sobredosis inspira una pel°cula de Elizabeth Banks;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373917/el-caso-de-un-oso-que-encontro-cocaina-valorada-en-15-millones-y-murio-de-sobredosis-inspira-una-pelicula-de-elizabeth-banks.html;;
Premios CÇsar ser†n presentados con p£blico;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373830/premios-cesar-seran-presentados-con-publico.html;;
®Puede Disney corregir el racismo de las pel°culas pasadas?;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373741/puede-disney-corregir-el-racismo-de-las-peliculas-pasadas.html;;
Estafadora alemana sale libre y tendr† serie de Netflix;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373739/estafadora-alemana-sale-libre-y-tendra-serie-de-netflix.html;;
Eligen candidatas para protagonizar filme que se rodar† en el espacio;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373703/eligen-candidatas-para-protagonizar-filme-que-se-rodara-en-el-espacio.html;;
Meghan y el racismo: Hollywood contra la monarqu°a brit†nica;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373643/meghan-y-el-racismo-hollywood-contra-la-monarquia-britanica.html;;
La pel°cula colombiana 'El olvido que seremos' gana el premio Goya a la mejor cinta latina;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373496/la-pelicula-colombiana-el-olvido-que-seremos-gana-el-premio-goya-a-la-mejor-cinta-latina.html;;
"""®Quieres ver algo divertido?"": Netflix lanza su propio 'TikTok'";ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373448/quieres-ver-algo-divertido-netflix-lanza-su-propio-tiktok.html;;
Berlinale: film mexicano gana Oso de Plata a la contribuci¢n art°stica;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373441/berlinale-film-mexicano-gana-oso-de-plata-a-la-contribucion-artistica.html;;
La revista Variety califica a la actriz argentino-estadounidense Anya Taylor-Joy como mujer de color y asombra a sus fans;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373325/la-revista-variety-califica-a-la-actriz-argentino-estadounidense-anya-taylor-joy-como-mujer-de-color-y-asombra-a-sus-fans.html;;
AstÇrix debutar† con serie propia en Netflix;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373322/asterix-debutara-con-serie-propia-en-netflix.html;;
La cantante Grimes subasta obras de 'criptoarte' y gana 6 millones de d¢lares en menos de 20 minutos;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373299/la-cantante-grimes-subasta-obras-de-criptoarte-y-gana-6-millones-de-dolares-en-menos-de-20-minutos.html;;
"""The Crown"" y ""Gambito de Dama"" arrasan en los Globos de Oro";ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373205/the-crown-y-gambito-de-dama-arrasan-en-los-globos-de-oro.html;;
Berl°n: usina del cine latinoamericano;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373115/berlin-usina-del-cine-latinoamericano.html;;
Disney+ anuncia la fecha de llegada a la plataforma de la nueva serie animada de 'Star Wars';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/373066/disney-anuncia-la-fecha-de-llegada-a-la-plataforma-de-la-nueva-serie-animada-de-star-wars.html;;
Gina Carano se convirti¢ en la celebridad m†s popular del mundo luego de su despido de la serie 'The Mandalorian';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372956/gina-carano-se-convirtio-en-la-celebridad-mas-popular-del-mundo-luego-de-su-despido-de-la-serie-the-mandalorian.html;;
El protagonista de 'American Psycho' cambia de aires y explora videojuegos en una nueva ola de memes;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372829/el-protagonista-de-american-psycho-cambia-de-aires-y-explora-videojuegos-en-una-nueva-ola-de-memes.html;;
'Los Simpson' ya predijeron en 1993 la 'fuga' a Canc£n de Ted Cruz en plena tormenta invernal sobre Texas;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372810/los-simpson-ya-predijeron-en-1993-la-fuga-a-cancun-de-ted-cruz-en-plena-tormenta-invernal-sobre-texas.html;;
Muere el actor AndrÇi Miagkov, estrella de la ic¢nica pel°cula soviÇtica 'La iron°a del destino';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372707/muere-el-actor-andrei-miagkov-estrella-de-la-iconica-pelicula-sovietica-la-ironia-del-destino.html;;
Una famosa actriz casi pierde la pierna en la selva congole§a;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372672/una-famosa-actriz-casi-pierde-la-pierna-en-la-selva-congolena.html;;
"""ComencÇ a sollozar"": Salma Hayek se sincera sobre su traum†tica escena de sexo con Antonio Banderas";ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372612/comence-a-sollozar-salma-hayek-se-sincera-sobre-su-traumatica-escena-de-sexo-con-antonio-banderas.html;;
Publican el tr†iler oficial de la tan esperada pel°cula de la 'Liga de la Justicia' de Zack Snyder;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372586/publican-el-trailer-oficial-de-la-tan-esperada-pelicula-de-la-liga-de-la-justicia-de-zack-snyder.html;;
"Fanes de 'The Mandalorian' piden que Lucy Lawless reemplace a Gina Carano, despedida por sus publicaciones ""aborrecibles e inaceptables"" en la Red";ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372507/fanes-de-the-mandalorian-piden-que-lucy-lawless-reemplace-a-gina-carano-despedida-por-sus-publicaciones-aborrecibles-e-inaceptables-en-la-red.html;;
Dos actores de 'Juego de tronos' protagonizar†n la adaptaci¢n televisiva del videojuego 'The Last of Us';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372451/dos-actores-de-juego-de-tronos-protagonizaran-la-adaptacion-televisiva-del-videojuego-the-last-of-us.html;;
El despido de la actriz de 'The Mandalorian' que compar¢ la pol°tica actual de EE.UU. con la Alemania nazi provoca un boicot contra Disney+ en la Red;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372448/el-despido-de-la-actriz-de-the-mandalorian-que-comparo-la-politica-actual-de-ee-uu-con-la-alemania-nazi-provoca-un-boicot-contra-disney-en-la-red.html;;
Cine latinoamericano acude a la Berlinale, pese a la pandemia;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372397/cine-latinoamericano-acude-a-la-berlinale-pese-a-la-pandemia.html;;
Muere por covid-19 Ricardo Silva, la voz del tema de apertura de 'Dragon Ball Z', 'Las tortugas ninja' y 'Supercampeones';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372265/muere-por-covid-19-ricardo-silva-la-voz-del-tema-de-apertura-de-dragon-ball-z-las-tortugas-ninja-y-supercampeones.html;;
La casa donde se rod¢ 'El silencio de los corderos' podr°a estar abierta a visitantes;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372230/la-casa-donde-se-rodo-el-silencio-de-los-corderos-podria-estar-abierta-a-visitantes.html;;
El tiempo no pasa por 'El chico': se cumplen 100 a§os del estreno del primer largometraje de Chaplin;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/372197/el-tiempo-no-pasa-por-el-chico-se-cumplen-100-anos-del-estreno-del-primer-largometraje-de-chaplin.html;;
Una nueva teor°a revela el lado m†s oscuro de Homero Simpson;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371992/una-nueva-teoria-revela-el-lado-mas-oscuro-de-homero-simpson.html;;
'Los Bridgerton' rompe rÇcords de audiencia y se convierte en la serie m†s vista en la historia de Netflix con 82 millones de visualizaciones;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371768/los-bridgerton-rompe-records-de-audiencia-y-se-convierte-en-la-serie-mas-vista-en-la-historia-de-netflix-con-82-millones-de-visualizaciones.html;;
®De verdad habr† una serie sobre Harry Potter en HBO Max? Las redes no saben quÇ creer;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371646/de-verdad-habra-una-serie-sobre-harry-potter-en-hbo-max-las-redes-no-saben-que-creer.html;;
Keira Knightley rechaza protagonizar escenas de sexo dirigidas por hombres;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371629/keira-knightley-rechaza-protagonizar-escenas-de-sexo-dirigidas-por-hombres.html;;
El £ltimo parche de 'Cyberpunk 2077' agrega un error que hace imposible completar el juego (pero hay una manera de esquivarlo);ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371569/el-ultimo-parche-de-cyberpunk-2077-agrega-un-error-que-hace-imposible-completar-el-juego-pero-hay-una-manera-de-esquivarlo.html;;
Festival de Cine ?Desde los extramuros del mundo?: con centro en la periferia;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371467/festival-de-cine-desde-los-extramuros-del-mundo-con-centro-en-la-periferia.html;;
La nueva pel°cula de James Bond 'Sin tiempo para morir' retrasa de nuevo su estreno debido a la pandemia;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371447/la-nueva-pelicula-de-james-bond-sin-tiempo-para-morir-retrasa-de-nuevo-su-estreno-debido-a-la-pandemia.html;;
Elton John, Ed Sheeran y m†s de 100 m£sicos se unen contra el acuerdo del Brexit;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371383/elton-john-ed-sheeran-y-mas-de-100-musicos-se-unen-contra-el-acuerdo-del-brexit.html;;
Que no te atrape el coronavirus: 2020 ya tiene su videojuego;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371259/que-no-te-atrape-el-coronavirus-2020-ya-tiene-su-videojuego.html;;
El Rubius se muda de Espa§a a Andorra, guarida fiscal de 'youtubers';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371157/el-rubius-se-muda-de-espana-a-andorra-guarida-fiscal-de-youtubers.html;;
Lady Gaga interpretar† el himno de EEUU en la investidura de Biden;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/371044/lady-gaga-interpretara-el-himno-de-eeuu-en-la-investidura-de-biden.html;;
Lucasfilm Games anuncia la creaci¢n de un nuevo videojuego de mundo abierto de 'Star Wars';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370985/lucasfilm-games-anuncia-la-creacion-de-un-nuevo-videojuego-de-mundo-abierto-de-star-wars.html;;
Bethesda desarrolla un videojuego de Indiana Jones en colaboraci¢n con MachineGames y Lucasfilm Games;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370924/bethesda-desarrolla-un-videojuego-de-indiana-jones-en-colaboracion-con-machinegames-y-lucasfilm-games.html;;
Un festival de cine para una sola persona en una isla remota de Suecia;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370873/un-festival-de-cine-para-una-sola-persona-en-una-isla-remota-de-suecia.html;;
El actor Carlos Villagr†n, que encarn¢ a Quico en 'El Chavo del 8', se registra como precandidato a la gubernatura de QuerÇtaro;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370854/el-actor-carlos-villagran-que-encarno-a-quico-en-el-chavo-del-8-se-registra-como-precandidato-a-la-gubernatura-de-queretaro.html;;
QuÇ sabemos de la verdadera Carlota, la reina que inspir¢ a los creadores de 'Los Bridgerton';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370734/que-sabemos-de-la-verdadera-carlota-la-reina-que-inspiro-a-los-creadores-de-los-bridgerton.html;;
"Muere la ""chica Bond"" Tanya Roberts a los 65 a§os";ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370487/muere-la-chica-bond-tanya-roberts-a-los-65-anos.html;;
Un 'youtuber' construye la Nintendo 64 m†s peque§a del mundo;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370372/un-youtuber-construye-la-nintendo-64-mas-pequena-del-mundo.html;;
Autoridades sanitarias de Los µngeles piden a Hollywood detener el rodaje de producciones ante el aumento de casos de coronavirus;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370335/autoridades-sanitarias-de-los-angeles-piden-a-hollywood-detener-el-rodaje-de-producciones-ante-el-aumento-de-casos-de-coronavirus.html;;
Esta es la serie de televisi¢n del 2020 que vale la pena ver, seg£n el autor de 'Juego de Tronos';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370272/esta-es-la-serie-de-television-del-2020-que-vale-la-pena-ver-segun-el-autor-de-juego-de-tronos.html;;
Tom Cruise convierte una base militar secreta en un estudio 'anti-COVID';ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370221/tom-cruise-convierte-una-base-militar-secreta-en-un-estudio-anti-covid.html;;
Un ni§o de 9 a§os es el 'youtuber' mejor pagado del mundo con 29,5 millones de d¢lares en 2020;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370106/un-nino-de-9-anos-es-el-youtuber-mejor-pagado-del-mundo-con-295-millones-de-dolares-en-2020.html;;
Pedro Almod¢var revela cu†les son sus pel°culas favoritas del 2020;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370102/pedro-almodovar-revela-cuales-son-sus-peliculas-favoritas-del-2020.html;;
Carlos Villagr†n, 'Quico' en el 'Chavo del 8', podr°a ser candidato en las elecciones de 2021 en MÇxico;ENTRETENIMIENTO;https://www.boliviaentusmanos.com/noticias/entretenimiento/370014/carlos-villagran-quico-en-el-chavo-del-8-podria-ser-candidato-en-las-elecciones-de-2021-en-mexico.html;;
